time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
28433,33100,34798,32550,34927,20573,22585,33537,31898,29431,16663,29292,27701,27925,28455,
28484,33101,34728,32543,34960,20565,22585,33523,31913,29438,16628,29221,27701,27909,28462,
28535,33144,34728,32529,34960,20580,22649,33515,31882,29487,16621,29242,27716,27894,28441,
28586,33145,34744,32543,34947,20595,22642,33516,31906,29544,16656,29263,27737,27894,28462,
28637,33129,34720,32543,34954,20573,22593,33516,31906,29431,16628,29228,27694,27902,28456,
28689,33194,34751,32550,35008,20588,22635,33516,31867,29501,16642,29221,27687,27886,28455,
28740,33181,34767,32529,34947,20595,22585,33516,31897,29424,16706,29228,27737,27940,28448,
28791,33115,34767,32543,34927,20588,22614,33509,31899,29466,16663,29236,27766,27909,28455,
28846,33123,34720,32586,34988,20565,22600,33516,31898,29452,16635,29242,27723,27909,28476,
28904,33130,34760,32536,34927,20602,22564,33543,31952,29424,16663,29221,27730,27902,28483,
28955,33094,34744,32550,34906,20580,22635,33516,31898,29501,16663,29235,27723,27917,28469,
29006,33152,34736,32601,34947,20588,22635,33523,31891,29424,16706,29207,27723,27963,28455,
29057,33231,34752,32543,34913,20588,22628,33510,31922,29445,16621,29235,27716,27909,28455,
29108,33115,34829,32615,34981,20573,22656,33530,31891,29437,16635,29242,27708,27902,28455,
29159,33137,34767,32593,34995,20587,22621,33530,31921,29437,16628,29214,27730,27894,28448,
29210,33158,34759,32550,34933,20588,22606,33523,31883,29437,16628,29250,27701,27940,28448,
29261,33101,34775,32550,34960,20595,22635,33537,31898,29424,16649,29221,27730,27894,28448,
29312,33100,34775,32536,34933,20588,22585,33516,31898,29487,16607,29249,27716,27932,28448,
29362,33144,34814,32550,34879,20588,22621,33530,31883,29438,16621,29207,27716,27910,28455,
29414,33130,34728,32543,34927,20588,22592,33537,31883,29452,16677,29242,27708,27886,28455,
29464,33108,34752,32543,34934,20595,22621,33516,31913,29424,16670,29278,27680,27909,28455,
29515,33129,34736,32535,34913,20610,22599,33509,31928,29430,16677,29235,27716,27895,28448,
29567,33079,34767,32593,34920,20588,22592,33516,31876,29438,16670,29214,27715,27902,28448,
29618,33137,34752,32543,34933,20587,22571,33530,31898,29473,16656,29221,27687,27909,28448,
29669,33144,34713,32536,34953,20595,22599,33530,31945,29493,16628,29235,27744,27894,28448,
29720,33145,34736,32580,34899,20588,22614,33516,31890,29423,16628,29228,27737,27909,28448,
29771,33100,34752,32528,34961,20588,22564,33516,31890,29438,16614,29249,27702,27971,28456,
29822,33165,34728,32543,34940,20602,22585,33537,31906,29500,16649,29270,27716,27909,28469,
29872,33093,34760,32543,34947,20617,22593,33516,31913,29431,16642,29228,27722,27909,28455,
29923,33093,34744,32536,34960,20595,22564,33516,31883,29459,16670,29271,27716,27902,28463,
29975,33144,34744,32536,34961,20580,22571,33523,31929,29410,16614,29249,27708,27932,28455,
30025,33115,34822,32536,34913,20580,22593,33516,31913,29472,16684,29235,27766,27901,28462,
30076,33159,34737,32544,34940,20573,22599,33509,31959,29403,16691,29243,27709,27955,28477,
30127,33115,34759,32572,34968,20610,22628,33530,31922,29437,16670,29228,27716,27917,28469,
30178,33159,34790,32543,34940,20580,22635,33530,31898,29431,16663,29236,27709,27932,28469,
