time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
29620,32835,34195,32252,34322,20131,21881,32354,49345,30708,18808,31159,28486,29238,29123,
29671,32777,34210,32224,34282,20117,21874,32353,49344,30729,18844,31165,28443,29277,29137,
29722,32827,34234,32246,34275,20139,21888,32374,49375,30806,18844,31229,28479,29261,29136,
29772,32805,34211,32224,34268,20109,21853,32367,49367,30686,18766,31151,28457,29276,29130,
29823,32747,34164,32274,34336,20139,21924,32374,49398,30714,18780,31180,28443,29262,29130,
29873,32769,34218,32203,34302,20154,21874,32360,49413,30721,18837,31194,28486,29261,29116,
29924,32791,34164,32217,34288,20154,21874,32367,49391,30765,18823,31158,28486,29360,29116,
29975,32777,34210,32231,34275,20124,21853,32354,49359,30681,18837,31159,28472,29269,29123,
30026,32821,34219,32224,34261,20109,21846,32347,49329,30686,18816,31173,28479,29292,29137,
30077,32770,34195,32217,34329,20124,21875,32361,49329,30693,18823,31159,28472,29254,29116,
30128,32784,34187,32246,34261,20139,21853,32374,49351,30708,18801,31180,28472,29277,29123,
30179,32834,34194,32282,34309,20117,21881,32367,49368,30728,18780,31152,28493,29254,29122,
30229,32805,34172,32231,34282,20124,21832,32374,49359,30700,18844,31236,28493,29300,29130,
30280,32783,34187,32267,34282,20139,21860,32347,49360,30764,18794,31152,28443,29239,29129,
30331,32820,34187,32246,34288,20139,21860,32360,49383,30715,18787,31159,28479,29246,29116,
30382,32835,34203,32267,34261,20124,21860,32368,49344,30687,18837,31159,28479,29269,29129,
30433,32784,34203,32203,34268,20154,21853,32367,49361,30658,18822,31158,28464,29292,29129,
30483,32777,34210,32296,34255,20139,21895,32374,49329,30707,18801,31158,28458,29254,29130,
30534,32784,34163,32238,34316,20131,21860,32374,49321,30687,18794,31151,28515,29314,29130,
30585,32834,34241,32260,34303,20131,21867,32353,49352,30687,18801,31187,28457,29277,29123,
30635,32842,34156,32296,34261,20139,21867,32374,49368,30700,18837,31152,28493,29269,29109,
30687,32748,34210,32275,34343,20117,21902,32381,49321,30695,18808,31194,28501,29269,29129,
30737,32776,34264,32231,34316,20146,21860,32360,49306,30798,18794,31159,28479,29277,29116,
30788,32798,34164,32252,34302,20139,21867,32353,49314,30700,18822,31159,28465,29254,29130,
30839,32798,34241,32245,34296,20139,21874,32361,49360,30707,18836,31166,28443,29254,29130,
30890,32798,34225,32224,34255,20131,21874,32367,49321,30687,18788,31187,28472,29277,29122,
30940,32812,34187,32223,34282,20146,21860,32347,49336,30721,18801,31195,28486,29323,29130,
30991,32870,34226,32281,34336,20131,21846,32374,49345,30777,18836,31180,28472,29292,29137,
31042,32768,34179,32267,34295,20131,21832,32374,49313,30707,18822,31144,28443,29276,29136,
31093,32807,34225,32253,34289,20131,21825,32374,49315,30742,18823,31145,28471,29269,29137,
31143,32870,34186,32268,34255,20146,21896,32367,49314,30701,18808,31173,28464,29261,29137,
31194,32849,34171,32217,34275,20124,21832,32360,49321,30714,18822,31187,28457,29254,29130,
31244,32762,34195,32201,34261,20146,21896,32367,49321,30673,18787,31152,28472,29292,29109,
31296,32770,34171,32275,34322,20139,21881,32360,49306,30728,18794,31166,28479,29276,29130,
31346,32856,34210,32253,34302,20131,21860,32367,49369,30715,18809,31194,28486,29262,29123,
31397,32791,34187,32274,34261,20124,21825,32367,49314,30679,18794,31173,28479,29300,29130,
31448,32827,34226,32282,34316,20131,21867,32367,49298,30701,18794,31194,28450,29238,29123,
31499,32871,34156,32232,34309,20139,21853,32367,49290,30701,18851,31193,28436,29261,29108,
31551,32798,34195,32246,34357,20124,21839,32353,49298,30687,18787,31165,28450,29345,29143,
31601,32813,34256,32231,34275,20109,21874,32374,49352,30687,18837,31165,28479,29254,29130,
31652,32849,34202,32224,34282,20154,21874,32367,49277,30736,18773,31166,28450,29300,29123,
31703,32812,34187,32195,34275,20116,21875,32360,49306,30680,18851,31159,28486,29261,29130,
31754,32791,34156,32216,34322,20124,21888,32361,49306,30686,18773,31138,28458,29322,29123,
31805,32812,34203,32224,34329,20146,21846,32354,49284,30735,18823,31173,28493,29292,29122,
31855,32821,34156,32231,34268,20131,21839,32346,49290,30686,18787,31187,28472,29246,29122,
31906,32863,34164,32217,34282,20124,21889,32346,49359,30721,18794,31187,28479,29315,29143,
31957,32784,34179,32217,34275,20124,21889,32374,49321,30693,18851,31152,28464,29300,29123,
32007,32798,34218,32195,34296,20146,21839,32367,49322,30736,18780,31173,28471,29246,29130,
32058,32755,34171,32274,34302,20139,21832,32353,49297,30686,18851,31159,28486,29292,29130,
32109,32769,34226,32238,34282,20139,21846,32347,49337,30679,18787,31137,28429,29254,29130,
32160,32755,34226,32260,34336,20139,21881,32354,49336,30715,18808,31201,28500,29253,29130,
32211,32755,34187,32246,34288,20116,21860,32360,49299,30686,18780,31187,28450,29238,29136,
32262,32820,34179,32195,34261,20139,21867,32360,49291,30715,18794,31145,28486,29254,29130,
32314,32770,34164,32253,34275,20139,21896,32374,49321,30708,18808,31173,28471,29246,29130,
32365,32805,34218,32289,34289,20154,21846,32374,49290,30743,18795,31166,28464,29292,29116,
32415,32791,34225,32246,34281,20109,21874,32367,49276,30728,18829,31194,28436,29269,29136,
32466,32791,34218,32217,34309,20131,21846,32354,49305,30722,18794,31137,28493,29284,29123,
32517,32783,34195,32304,34356,20117,21896,32367,49276,30708,18837,31208,28457,29300,29137,
32568,32798,34249,32209,34329,20139,21903,32381,49297,30736,18830,31166,28472,29338,29122,
32620,32849,34203,32252,34302,20124,21860,32367,49321,30686,18837,31194,28450,29246,29123,
32670,32820,34210,32195,34302,20139,21881,32354,49276,30785,18766,31180,28443,29276,29130,
32722,32769,34210,32238,34322,20131,21832,32388,49351,30680,18802,31166,28472,29254,29123,
32773,32798,34218,32252,34295,20139,21860,32353,49283,30693,18808,31208,28515,29262,29116,
32824,32784,34171,32275,34343,20139,21839,32353,49291,30728,18794,31138,28464,29261,29130,
32874,32776,34171,32267,34255,20154,21860,32354,49321,30695,18808,31222,28479,29284,29123,
32925,32784,34233,32274,34343,20146,21896,32374,49291,30686,18780,31166,28436,29300,29123,
32976,32769,34210,32224,34282,20139,21874,32354,49298,30679,18830,31194,28515,29284,29136,
33026,32791,34225,32289,34302,20154,21867,32361,49261,30708,18815,31166,28486,29254,29116,
33077,32769,34203,32216,34336,20131,21853,32346,49283,30686,18837,31201,28471,29345,29116,
33128,32776,34172,32239,34357,20124,21867,32367,49276,30714,18823,31159,28443,29269,29137,
33179,32784,34187,32260,34268,20131,21860,32367,49267,30693,18815,31159,28457,29254,29137,
33230,32805,34172,32246,34268,20139,21853,32367,49330,30708,18823,31194,28472,29261,29102,
33281,32784,34171,32245,34302,20117,21860,32367,49276,30687,18844,31173,28465,29262,29137,
33331,32783,34187,32202,34309,20124,21832,32361,49268,30687,18830,31166,28443,29261,29136,
33382,32812,34195,32209,34282,20139,21888,32353,49268,30672,18780,31180,28479,29269,29137,
33433,32784,34179,32254,34330,20131,21846,32374,49299,30736,18851,31159,28457,29276,29123,
33484,32747,34234,32261,34275,20131,21910,32353,49268,30665,18787,31187,28428,29253,29123,
33535,32784,34187,32246,34302,20139,21860,32374,49275,30693,18794,31165,28493,29246,29144,
33586,32791,34180,32260,34289,20139,21839,32367,49276,30694,18837,31194,28472,29300,29123,
33637,32776,34195,32202,34282,20154,21881,32361,49283,30693,18801,31138,28486,29254,29137,
33687,32733,34195,32267,34302,20124,21882,32367,49268,30714,18794,31173,28450,29300,29116,
33738,32813,34210,32225,34288,20131,21846,32374,49314,30714,18822,31166,28457,29300,29115,
33789,32799,34226,32224,34255,20124,21881,32360,49283,30659,18802,31159,28507,29323,29109,
33840,32849,34179,32252,34255,20131,21888,32360,49275,30750,18787,31194,28479,29246,29123,
33890,32776,34295,32238,34309,20146,21874,32367,49275,30693,18787,31173,28457,29299,29116,
33941,32849,34226,32275,34268,20116,21853,32360,49314,30707,18809,31159,28450,29246,29130,
33992,32784,34226,32230,34281,20124,21846,32381,49299,30715,18787,31165,28471,29269,29116,
34043,32791,34210,32217,34261,20109,21881,32360,49307,30707,18808,31180,28508,29238,29116,
34099,32813,34179,32196,34295,20124,21882,32360,49268,30771,18794,31187,28457,29254,29123,
34163,32798,34210,32231,34288,20146,21853,32367,49283,30687,18795,31194,28472,29238,29122,
34214,32813,34187,32282,34309,20124,21832,32361,49268,30686,18780,31173,28457,29269,29136,
34265,32799,34187,32217,34268,20124,21874,32347,49292,30694,18879,31194,28508,29253,29116,
34316,32741,34264,32260,34302,20124,21874,32361,49267,30688,18837,31159,28500,29246,29116,
34367,32835,34195,32210,34268,20131,21860,32367,49246,30672,18809,31222,28514,29285,29137,
34419,32799,34195,32217,34316,20131,21860,32374,49260,30722,18794,31152,28458,29239,29130,
34469,32777,34171,32267,34302,20146,21846,32375,49307,30701,18809,31166,28472,29276,29130,
34520,32769,34195,32253,34343,20131,21860,32360,49268,30687,18816,31152,28450,29346,29130,
34571,32770,34195,32246,34309,20139,21846,32367,49252,30686,18802,31173,28500,29299,29123,
34622,32813,34171,32216,34329,20139,21832,32360,49268,30693,18823,31208,28443,29307,29116,
34673,32834,34180,32217,34275,20139,21881,32360,49253,30700,18815,31137,28471,29277,29137,
34723,32777,34202,32209,34336,20154,21881,32374,48256,30700,18830,31208,28472,29262,29129,
34774,32784,34249,32210,34309,20131,21839,32381,45896,30799,18773,31166,28464,29261,29123,
34825,32820,34149,32281,34288,20117,21825,32360,44945,30736,18830,31187,28465,29315,29122,
34876,32769,34218,32238,34281,20139,21846,32374,43658,30855,18830,31222,28450,29261,29136,
34927,32783,34195,32209,34262,20131,21867,32361,42762,30882,18794,31144,28464,29254,29109,
34977,32783,34226,32296,34268,20124,21896,32374,41943,30770,18836,31166,28457,29261,29102,
35028,32826,34249,32260,34255,20146,21860,32368,40510,30770,18808,31194,28457,29246,29109,
35079,32792,34202,32282,34309,20131,21896,32354,39943,30771,18816,31208,28458,29315,29130,
35130,32747,34264,32288,34261,20117,21882,32360,39361,30765,18794,31215,28493,29261,29115,
35182,32798,34202,32246,34329,20131,21860,32374,38802,30784,18816,31159,28436,29299,29095,
35232,32784,34172,32188,34336,20109,21853,32353,37614,30806,18865,31158,28472,29284,29116,
35284,32762,34210,32224,34262,20124,21881,32353,37085,30821,18844,31187,28457,29254,29102,
35335,32784,34172,32195,34342,20131,21846,32361,36596,30785,18816,31145,28472,29253,29102,
35386,32784,34187,32268,34296,20139,21860,32354,36296,30827,18816,31152,28450,29216,29116,
35437,32798,34164,32239,34288,20131,21832,32360,35247,30798,18879,31152,28457,29253,29130,
35488,32864,34225,32238,34281,20139,21853,32381,34634,30806,18816,31166,28450,29246,29116,
35538,32799,34172,32231,34309,20109,21825,32367,34306,30827,18809,31138,28450,29284,29109,
35589,32791,34187,32224,34289,20169,21881,32374,33984,30798,18865,31187,28465,29308,29109,
35640,32755,34171,32267,34275,20131,21881,32354,33492,30820,18858,31173,28479,29254,29095,
35691,32770,34179,32253,34302,20124,21846,32367,33263,30819,18815,31138,28429,29238,29116,
