time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
74164,32728,34161,32170,34253,20108,21831,32316,32845,30702,18684,31076,28383,28815,44825,
74215,32793,34161,32200,34246,20101,21817,32323,32784,30689,18655,31097,28376,28846,44888,
74266,32741,34131,32208,34280,20101,21817,32323,32807,30696,18670,31105,28369,28891,44902,
74317,32736,34184,32186,34240,20094,21859,32309,32845,30710,18627,31069,28427,28861,44915,
74368,32764,34145,32192,34341,20101,21824,32336,32769,30752,18648,31062,28406,28846,44888,
74420,32750,34154,32193,34260,20109,21866,32316,32769,30724,18670,31076,28348,28861,44889,
74470,32750,34216,32192,34226,20109,21831,32322,32860,30710,18669,31076,28405,28860,44840,
74521,32785,34177,32199,34260,20116,21817,32309,32807,30703,18627,31084,28412,28837,44840,
74572,32735,34200,32200,34246,20131,21852,32315,32845,30738,18655,31097,28383,28830,44839,
74622,32771,34207,32179,34294,20094,21795,32316,32776,30745,18627,31154,28369,28830,44812,
74673,32743,34184,32235,34273,20108,21824,32323,32807,30717,18662,31062,28412,28930,44805,
74724,32699,34215,32250,34321,20116,21817,32309,32844,30695,18670,31083,28427,28876,44763,
74775,32728,34185,32186,34253,20109,21796,32316,32800,30703,18677,31105,28369,28861,44776,
74826,32793,34201,32179,34280,20109,21824,32302,32792,30710,18634,31062,28383,28830,44748,
74876,32757,34161,32200,34274,20116,21873,32330,32777,30689,18627,31048,28405,28784,44749,
74928,32736,34193,32186,34247,20109,21831,32309,32784,30717,18627,31048,28362,28860,44762,
74978,32757,34153,32243,34254,20086,21831,32302,32815,30787,18641,31076,28391,28822,44749,
75029,32728,34192,32207,34240,20109,21838,32295,32784,30710,18613,31062,28369,28830,44735,
75080,32721,34131,32221,34260,20086,21874,32302,32784,30703,18634,31097,28384,28808,44713,
75131,32822,34177,32214,34260,20101,21838,32309,32799,30709,18676,31119,28377,28838,44693,
75182,32749,34154,32222,34246,20109,21866,32316,32814,30695,18663,31069,28377,28838,44713,
75233,32728,34208,32229,34280,20086,21873,32323,32814,30710,18663,31076,28405,28838,44699,
75284,32735,34161,32178,34239,20116,21859,32316,32768,30696,18627,31062,28369,28808,44686,
75335,32771,34177,32236,34301,20101,21866,32323,32792,30703,18613,31090,28398,28822,44693,
75385,32728,34193,32250,34294,20116,21845,32322,32807,30738,18641,31070,28376,28815,44672,
75436,32735,34153,32243,34267,20116,21817,32295,32844,30702,18648,31112,28377,28807,44672,
75487,32720,34199,32207,34266,20086,21838,32309,32776,30697,18670,31083,28376,28815,44679,
75538,32728,34208,32207,34253,20101,21873,32302,32776,30731,18691,31097,28376,28921,44644,
75589,32721,34154,32193,34253,20138,21859,32323,32807,30724,18705,31118,28362,28854,44658,
75639,32721,34169,32200,34301,20101,21803,32316,32776,30794,18655,31069,28362,28823,44651,
75690,32764,34153,32200,34294,20086,21873,32323,32799,30738,18620,31076,28405,28808,44644,
75741,32750,34216,32236,34260,20116,21873,32309,32806,30723,18698,31097,28391,28830,44637,
75792,32742,34161,32200,34273,20116,21831,32323,32800,30716,18627,31090,28362,28861,44637,
75843,32779,34208,32235,34259,20101,21831,32316,32791,30724,18684,31069,28405,28807,44623,
75894,32729,34231,32250,34287,20131,21810,32309,32845,30751,18634,31104,28355,28830,44630,
75945,32757,34185,32192,34321,20123,21831,32316,32844,30717,18648,31090,28377,28876,44630,
75996,32786,34161,32215,34219,20124,21852,32316,32776,30710,18613,31091,28362,28784,44630,
76047,32750,34138,32164,34314,20094,21810,32309,32783,30745,18719,31097,28369,28883,44624,
76098,32735,34208,32200,34308,20109,21824,32309,32799,30724,18663,31105,28362,28861,44617,
76149,32743,34200,32237,34287,20116,21838,32309,32829,30703,18649,31076,28369,28846,44616,
76200,32764,34130,32171,34253,20109,21873,32316,32837,30717,18663,31090,28384,28784,44616,
76251,32814,34138,32215,34267,20138,21824,32302,32844,30696,18719,31055,28376,28838,44602,
76301,32721,34146,32229,34294,20101,21859,32316,32791,30710,18641,31091,28376,28815,44609,
76352,32720,34200,32222,34267,20109,21824,32309,32814,30703,18634,31097,28362,28807,44595,
76420,32727,34185,32206,34273,20101,21852,32329,32798,30738,18641,31104,28405,28822,44602,
76470,32829,34138,32222,34247,20101,21831,32316,32792,30703,18677,31076,28355,28785,44580,
76521,32729,34177,32222,34294,20108,21859,32302,32791,30703,18634,31125,28413,28883,44589,
76572,32808,34192,32214,34212,20101,21859,32309,32815,30738,18663,31083,28384,28792,44574,
76623,32764,34169,32214,34334,20109,21817,32316,32798,30703,18677,31091,28362,28806,44574,
76674,32727,34146,32208,34253,20131,21838,32302,32791,30744,18627,31083,28405,28853,44581,
76725,32771,34161,32213,34240,20116,21831,32309,32776,30766,18634,31062,28412,28846,44588,
76776,32728,34169,32236,34246,20123,21831,32316,32784,30724,18669,31133,28398,28822,44581,
76826,32778,34169,32199,34267,20131,21880,32316,32798,30711,18613,31076,28398,28830,44567,
76878,32764,34130,32207,34253,20116,21852,32316,32807,30703,18684,31105,28412,28838,44567,
76929,32764,34208,32236,34280,20116,21817,32302,32830,30738,18656,31077,28405,28838,44567,
76980,32749,34146,32251,34260,20153,21817,32330,32783,30716,18655,31097,28348,28800,44574,
77031,32735,34138,32164,34266,20123,21838,32316,32782,30695,18641,31076,28398,28815,44581,
77081,32720,34185,32228,34246,20101,21859,32309,32829,30696,18656,31098,28355,28845,44574,
