time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
20879,32751,34185,32222,34281,20139,21845,32330,41457,30677,18598,31018,28368,29027,28538,
20929,32837,34178,32223,34254,20101,21852,32330,40934,30733,18626,31017,28396,28950,28532,
20980,32772,34224,32215,34302,20109,21860,32310,40254,30649,18647,31010,28389,28951,28518,
21031,32744,34201,32193,34301,20131,21838,32324,39709,30670,18584,30995,28396,28936,28518,
21081,32750,34232,32244,34268,20139,21810,32330,39020,30712,18584,31073,28367,28981,28525,
21132,32852,34201,32207,34267,20124,21817,32330,38483,30671,18569,31031,28374,28920,28518,
21183,32766,34217,32251,34301,20131,21881,32337,39395,30691,18619,31045,28368,28928,28510,
21234,32714,34193,32186,34288,20139,21867,32324,40145,30705,18569,31059,28374,28897,28517,
21285,32794,34201,32215,34268,20116,21845,32344,40890,30705,18633,31031,28389,28920,28525,
21336,32736,34178,32222,34315,20131,21874,32323,41809,30671,18626,31024,28389,28997,28532,
21386,32831,34209,32215,34308,20124,21817,32338,42284,30657,18605,31038,28389,28920,28510,
21437,32751,34232,32265,34288,20109,21817,32330,42904,30650,18647,31025,28375,28905,28546,
21488,32787,34170,32208,34274,20116,21874,32337,42889,30740,18569,31073,28361,28928,28532,
21539,32795,34170,32280,34281,20138,21838,32323,42950,30656,18598,31024,28360,28882,28525,
21590,32758,34147,32222,34315,20101,21895,32323,42905,30642,18598,31017,28411,28928,28532,
21641,32786,34185,32201,34268,20153,21838,32330,42881,30656,18577,31053,28360,28973,28532,
21691,32715,34209,32259,34288,20146,21838,32344,42874,30699,18583,31038,28360,28928,28525,
21742,32729,34169,32244,34295,20109,21853,32337,43088,30671,18598,31010,28382,28920,28518,
21793,32759,34209,32251,34308,20116,21853,32323,43250,30649,18619,31017,28382,28920,28532,
21844,32823,34170,32229,34349,20139,21838,32344,44291,30629,18598,31024,28353,28905,28553,
21895,32729,34178,32208,34267,20131,21867,32337,44890,30628,18682,31025,28367,28943,28546,
21946,32758,34185,32251,34275,20116,21866,32337,45510,30663,18654,31017,28397,28936,28553,
21996,32759,34201,32229,34267,20124,21895,32317,46407,30636,18590,31024,28382,28951,28538,
22047,32779,34171,32201,34274,20124,21860,32323,48291,30614,18619,31017,28403,28966,28545,
22097,32794,34147,32208,34335,20116,21859,32337,49281,30593,18619,31017,28374,29058,28539,
22148,32737,34155,32215,34261,20116,21838,32344,49724,30578,18626,31038,28382,29004,28532,
22199,32729,34185,32201,34349,20116,21859,32317,49992,30586,18562,31010,28389,28943,28546,
22249,32736,34201,32222,34301,20109,21824,32324,50276,30600,18626,31073,28396,28951,28532,
22300,32752,34185,32222,34335,20116,21831,32344,50001,30615,18598,31067,28404,28958,28539,
22351,32766,34209,32229,34260,20131,21838,32330,49326,30643,18619,31038,28411,28959,28539,
22401,32771,34224,32200,34308,20131,21838,32337,48667,30642,18583,31003,28410,28920,28539,
22452,32750,34209,32215,34349,20131,21845,32330,48084,30637,18612,31025,28375,28913,28545,
22503,32779,34193,32200,34254,20101,21824,32337,48062,30614,18598,31052,28360,28935,28546,
22554,32786,34232,32214,34275,20116,21831,32331,48720,30602,18619,31046,28382,28936,28532,
22605,32758,34162,32186,34268,20131,21824,32344,48874,30615,18626,31066,28375,28921,28532,
22655,32758,34178,32287,34267,20116,21831,32351,48346,30663,18626,31081,28410,28935,28532,
22706,32744,34193,32201,34267,20116,21881,32337,47186,30622,18626,31031,28396,28935,28553,
22758,32772,34178,32265,34274,20116,21860,32344,43601,30650,18591,31074,28375,28920,28525,
22809,32750,34224,32222,34260,20109,21852,32330,41480,30642,18584,31031,28375,28912,28511,
22878,32815,34201,32265,34254,20101,21874,32337,36698,30712,18604,31017,28360,28920,28525,
22944,32809,34177,32288,34308,20131,21881,32309,36444,30713,18626,31003,28375,28913,28497,
22995,32773,34177,32223,34268,20116,21860,32317,38000,30699,18661,31010,28382,28913,28518,
23046,32773,34185,32209,34308,20139,21853,32324,43463,30621,18591,31003,28396,28928,28532,
23096,32831,34147,32222,34301,20124,21895,32323,45624,30601,18605,31003,28396,28905,28525,
23147,32794,34154,32244,34308,20116,21817,32337,47035,30628,18675,31045,28396,29004,28518,
23198,32780,34208,32223,34240,20131,21838,32351,48061,30642,18590,31038,28368,28928,28546,
23249,32751,34139,32294,34254,20131,21831,32330,49916,30698,18583,31052,28368,28943,28539,
23299,32766,34201,32237,34260,20139,21817,32324,50590,30600,18626,31066,28375,29027,28546,
23350,32801,34170,32201,34267,20124,21831,32337,50682,30677,18633,31046,28353,28988,28539,
23401,32780,34154,32193,34315,20124,21860,32330,51004,30720,18633,31010,28418,28943,28546,
23453,32745,34178,32215,34254,20116,21874,32310,51142,30677,18569,31010,28368,28935,28539,
23504,32722,34208,32222,34363,20131,21831,32337,50975,30607,18612,31010,28403,28920,28532,
23555,32802,34200,32244,34287,20124,21824,32317,50996,30663,18576,31003,28389,28928,28532,
23606,32751,34178,32222,34274,20146,21831,32316,51059,30614,18626,31010,28375,29020,28532,
23656,32751,34193,32230,34308,20116,21881,32337,50668,30671,18576,31066,28360,28936,28539,
23707,32737,34209,32208,34288,20124,21838,32310,50176,30621,18619,31031,28375,28913,28532,
23758,32730,34147,32252,34301,20109,21831,32337,50054,30636,18576,31031,28410,28920,28546,
23809,32780,34185,32208,34281,20124,21838,32323,49923,30614,18576,31053,28346,28989,28538,
23859,32765,34178,32201,34274,20109,21895,32330,49809,30615,18584,31045,28367,28974,28525,
23911,32780,34185,32223,34240,20116,21845,32330,49787,30629,18619,31024,28396,28958,28532,
23962,32780,34216,32229,34294,20124,21874,32323,49694,30628,18577,31017,28389,28943,28525,
24013,32794,34185,32186,34294,20109,21824,32323,49210,30629,18633,31003,28353,28951,28531,
24063,32737,34178,32258,34335,20124,21831,32337,48766,30628,18583,31031,28375,28928,28539,
24114,32794,34216,32208,34301,20116,21831,32330,48391,30658,18569,30989,28368,28958,28532,
24165,32780,34178,32222,34268,20131,21888,32323,48254,30719,18612,31031,28382,28928,28538,
24216,32743,34254,32222,34267,20131,21845,32323,48253,30607,18612,31032,28411,29027,28532,
24267,32759,34201,32201,34260,20116,21860,32330,48054,30663,18576,31010,28389,28943,28546,
24318,32765,34255,32222,34254,20131,21874,32330,47394,30642,18626,31010,28361,28973,28546,
24369,32786,34216,32229,34254,20124,21867,32324,47173,30614,18597,31017,28410,28928,28539,
24419,32838,34208,32194,34254,20109,21853,32323,46951,30628,18583,31031,28346,28929,28539,
24470,32772,34163,32222,34302,20116,21895,32337,46744,30636,18633,31053,28367,28912,28518,
24520,32830,34209,32230,34274,20124,21860,32337,46613,30642,18605,31017,28353,28928,28552,
24571,32773,34178,32215,34335,20116,21831,32351,46737,30628,18598,31031,28382,28905,28546,
24622,32779,34163,32258,34267,20116,21845,32330,46896,30621,18619,31018,28411,28913,28525,
24673,32751,34201,32222,34281,20124,21852,32330,46966,30635,18647,31052,28397,28936,28539,
24724,32780,34247,32215,34302,20131,21867,32310,47050,30635,18577,31038,28368,28989,28538,
24774,32780,34146,32265,34261,20131,21845,32324,47334,30642,18584,31024,28389,28959,28546,
24825,32765,34186,32288,34240,20131,21824,32344,47157,30629,18598,31066,28368,28943,28532,
24876,32802,34201,32222,34288,20116,21852,32330,47134,30607,18626,31032,28389,28928,28524,
24927,32780,34208,32244,34261,20116,21859,32330,46958,30698,18591,31024,28375,28928,28531,
24977,32838,34201,32295,34254,20116,21867,32323,46721,30712,18569,31010,28354,28927,28532,
25028,32787,34201,32209,34322,20109,21845,32337,45916,30718,18619,31025,28389,28966,28532,
25078,32779,34170,32223,34294,20131,21817,32330,45801,30636,18583,31031,28360,28974,28525,
25129,32750,34178,32223,34274,20124,21831,32330,46039,30621,18668,31017,28403,28951,28531,
25180,32794,34186,32216,34294,20101,21874,32330,46186,30685,18591,31038,28360,28958,28525,
25231,32736,34224,32194,34315,20146,21852,32324,46950,30643,18626,31045,28353,28958,28546,
25281,32743,34185,32207,34315,20131,21838,32330,47533,30607,18612,31031,28360,29004,28525,
25332,32779,34224,32266,34321,20124,21866,32323,49004,30600,18690,31052,28389,28989,28532,
25383,32729,34170,32208,34315,20116,21824,32337,51525,30586,18598,31038,28382,29034,28545,
25434,32808,34170,32244,34335,20131,21831,32330,55435,30621,18633,31060,28396,28951,28539,
25484,32816,34178,32209,34268,20124,21888,32330,63592,30390,18584,31024,28432,28936,28553,
25535,32743,34170,32201,34275,20138,21838,32323,66307,30342,18584,31060,28353,28920,28539,
25586,32787,34185,32288,34254,20131,21845,32344,66965,30403,18633,31025,28396,28935,28539,
25637,32779,34240,32236,34308,20116,21859,32330,68889,30467,18562,31024,28404,29004,28525,
25687,32751,34186,32193,34335,20131,21838,32323,70186,30320,18548,31052,28389,29004,28545,
25738,32779,34209,32229,34321,20116,21888,32330,70991,30314,18591,31017,28396,28981,28539,
25789,32766,34170,32186,34315,20131,21824,32337,71061,30257,18591,31080,28396,28927,28532,
25839,32751,34169,32229,34274,20109,21860,32330,71498,30209,18577,31009,28375,28959,28539,
25890,32779,34185,32222,34261,20109,21824,32323,71169,30194,18576,31045,28375,28943,28532,
25941,32844,34224,32266,34301,20116,21881,32324,70951,30202,18562,31032,28389,28936,28539,
