time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
41914,32793,34176,32213,34239,20101,21816,32315,32766,30709,18517,30780,40880,29095,28804,
41965,32771,34114,32170,34287,20123,21837,32309,32728,30710,18489,30808,40837,29133,28818,
42016,32734,34160,32170,34279,20093,21809,32315,32704,30758,18482,30780,40830,29095,28804,
42067,32757,34161,32149,34225,20116,21866,32323,32705,30793,18538,30759,40787,29102,28790,
42117,32720,34114,32177,34266,20093,21823,32309,32705,30703,18510,30787,40808,29057,28804,
42169,32713,34146,32236,34259,20116,21838,32316,32712,30729,18496,30809,40758,29141,28797,
42220,32748,34129,32241,34219,20116,21816,32316,32697,30673,18489,30801,40737,29111,28804,
42271,32821,34137,32198,34232,20101,21830,32309,32743,30716,18496,30830,40780,29095,28783,
42322,32757,34145,32206,34239,20101,21880,32309,32735,30702,18474,30801,40743,29103,28797,
42374,32728,34152,32263,34253,20116,21830,32309,32713,30688,18496,30766,40737,29133,28797,
42424,32814,34145,32220,34252,20093,21816,32316,32736,30702,18531,30780,40679,29094,28790,
42475,32719,34138,32177,34272,20116,21823,32288,32758,30688,18489,30795,40707,29103,28797,
42526,32742,34169,32177,34225,20108,21823,32322,32705,30701,18496,30759,40707,29095,28804,
42576,32750,34152,32228,34239,20116,21837,32302,32706,30709,18482,30773,40722,29095,28797,
42627,32778,34207,32177,34226,20079,21831,32308,32712,30695,18559,30758,40672,29057,28797,
42678,32837,34137,32235,34266,20101,21852,32302,32735,30681,18510,30780,40672,29141,28790,
42728,32829,34145,32199,34239,20101,21823,32309,32721,30702,18496,30773,40679,29110,28797,
42779,32727,34129,32206,34259,20108,21823,32295,32766,30688,18482,30766,40657,29095,28804,
42830,32741,34137,32177,34232,20093,21866,32315,32720,30688,18482,30788,40643,29157,28797,
42880,32806,34121,32220,34232,20116,21816,32309,32751,30695,18503,30766,40643,29064,28797,
42931,32764,34183,32177,34239,20108,21809,32302,32712,30674,18496,30787,40643,29156,28783,
42982,32720,34099,32250,34219,20116,21816,32295,32720,30779,18489,30780,40615,29141,28811,
43032,32741,34130,32184,34232,20116,21859,32316,32735,30717,18482,30780,40657,29080,28804,
43084,32756,34153,32198,34293,20093,21866,32316,32758,30695,18510,30801,40629,29064,28790,
43134,32799,34122,32184,34232,20123,21831,32309,32697,30682,18482,30773,40579,29072,28790,
43185,32749,34137,32220,34314,20101,21852,32316,32721,30730,18475,30781,40601,29110,28804,
43236,32706,34137,32214,34286,20116,21816,32329,32721,30681,18496,30788,40607,29156,28804,
43287,32706,34184,32184,34253,20116,21845,32316,32721,30660,18489,30822,40600,29095,28804,
43338,32719,34153,32249,34259,20108,21838,32309,32698,30702,18552,30766,40600,29087,28804,
