time_ms,L7,L6,L5,L4,L3,L2,L1,R7,R6,R5,R4,R3,R2,R1,
56658,33699,35557,33121,35701,21366,22545,34170,32494,29727,16940,29726,27872,28285,29251,
56709,33735,35565,33092,35694,21381,22524,34170,32472,29790,16983,29726,27865,28301,29258,
56760,33713,35534,33136,35701,21291,22566,34143,32408,29741,16947,29734,27872,28308,29259,
56811,33750,35557,33099,35715,21343,22538,34156,32448,29706,16955,29726,27872,28293,29258,
56862,33706,35557,33114,35687,21307,22531,34150,32416,29742,16969,29762,27850,28347,29252,
56913,33713,35542,33107,35715,21351,22552,34177,32424,29713,16969,29698,27879,28293,29259,
56965,33707,35526,33121,35702,21291,22538,34177,32416,29762,16969,29755,27872,28316,29230,
57016,33714,35564,33121,35749,21291,22545,34163,32439,29735,16933,29741,27851,28285,29272,
57066,33714,35596,33070,35687,21306,22516,34177,32471,29706,16933,29733,27858,28278,29245,
57117,33742,35542,33085,35776,21284,22580,34163,32448,29776,17018,29727,27886,28309,29244,
57168,33692,35572,33070,35701,21299,22509,34177,32447,29714,16947,29705,27865,28308,29251,
57220,33735,35565,33077,35714,21351,22545,34163,32440,29734,16954,29705,27893,28309,29259,
57270,33743,35534,33092,35728,21262,22545,34170,32424,29714,16969,29727,27909,28301,29265,
57322,33728,35526,33157,35708,21328,22552,34170,32440,29728,16969,29726,27872,28309,29251,
57373,33750,35588,33100,35728,21358,22531,34177,32409,29755,16961,29719,27886,28316,29259,
57424,33699,35542,33135,35675,21343,22559,34157,32425,29776,16947,29705,27894,28347,29259,
57475,33728,35565,33078,35728,21299,22595,34191,32517,29734,16905,29727,27879,28293,29252,
57526,33700,35612,33099,35708,21291,22602,34170,32486,29762,16947,29691,27887,28271,29244,
57577,33729,35604,33113,35776,21321,22602,34156,32424,29755,16940,29698,27938,28286,29245,
57628,33707,35534,33106,35702,21373,22559,34163,32478,29720,16940,29691,27908,28332,29251,
57679,33750,35550,33078,35694,21329,22581,34163,32447,29756,16976,29705,27908,28363,29231,
57730,33692,35542,33136,35708,21299,22566,34177,32455,29755,16976,29719,27923,28316,29251,
57781,33729,35542,33114,35715,21291,22559,34149,32410,29756,16955,29719,27916,28347,29244,
57832,33715,35565,33093,35708,21284,22566,34177,32432,29713,16919,29748,27887,28340,29259,
57883,33699,35541,33121,35769,21314,22566,34170,32432,29748,16976,29691,27887,28324,29237,
57934,33714,35611,33092,35688,21306,22616,34163,32409,29776,16933,29712,27880,28332,29259,
57985,33758,35542,33099,35708,21344,22573,34170,32425,29734,16933,29691,27894,28317,29231,
58036,33706,35526,33121,35729,21381,22573,34184,32447,29720,16955,29712,27886,28347,29252,
58087,33685,35526,33092,35742,21343,22580,34157,32463,29755,16905,29684,27886,28324,29252,
58139,33678,35542,33149,35735,21314,22616,34163,32417,29734,16962,29677,27916,28309,29237,
58190,33749,35549,33085,35749,21314,22609,34177,32401,29741,16933,29741,27916,28270,29237,
58241,33743,35549,33121,35715,21328,22609,34170,32447,29700,16933,29698,27894,28324,29244,
58292,33736,35565,33092,35736,21336,22602,34170,32401,29770,16926,29684,27944,28316,29259,
58343,33750,35550,33107,35735,21329,22645,34156,32400,29763,16933,29691,27916,28324,29251,
58394,33692,35534,33077,35695,21343,22630,34163,32424,29762,16961,29691,27908,28286,29259,
58446,33699,35526,33114,35708,21299,22616,34170,32417,29741,16990,29684,27894,28347,29244,
58496,33707,35534,33092,35701,21388,22623,34157,32455,29770,16983,29684,27894,28332,29237,
58547,33728,35557,33093,35722,21344,22623,34143,32425,29720,16947,29699,27887,28285,29245,
58598,33685,35565,33121,35769,21306,22602,34177,32402,29797,17004,29726,27922,28262,29252,
58649,33721,35534,33149,35722,21381,22595,34170,32501,29791,17004,29698,27944,28362,29230,
58700,33700,35542,33086,35728,21388,22602,34184,32425,29721,16912,29691,27915,28339,29238,
58751,33671,35526,33070,35708,21321,22594,34156,32433,29791,16933,29677,27930,28332,29223,
58802,33692,35558,33107,35749,21299,22602,34164,32433,29813,16976,29734,27894,28286,29252,
58852,33714,35534,33085,35728,21329,22616,34163,32448,29727,16961,29691,27937,28286,29245,
58903,33693,35557,33150,35742,21299,22602,34170,32403,29742,16926,29691,27908,28293,29251,
58954,33685,35534,33121,35749,21314,22595,34163,32417,29804,16933,29691,27915,28339,29244,
59005,33736,35526,33136,35701,21284,22588,34177,32440,29720,16969,29684,27901,28354,29245,
59057,33736,35518,33128,35701,21284,22587,34184,32417,29776,16919,29692,27937,28332,29231,
59108,33692,35534,33135,35722,21276,22595,34177,32402,29783,16961,29691,27901,28370,29238,
59159,33728,35541,33114,35722,21269,22566,34170,32470,29762,16940,29698,27916,28340,29237,
59211,33707,35542,33107,35687,21276,22595,34177,32409,29784,16926,29684,27887,28285,29244,
59262,33736,35588,33092,35743,21269,22573,34163,32431,29741,16955,29727,27901,28301,29231,
59313,33649,35557,33056,35749,21276,22573,34163,32418,29791,16940,29712,27901,28286,29244,
59364,33692,35580,33121,35722,21328,22630,34177,32447,29762,16947,29720,27901,28286,29244,
59415,33714,35541,33107,35708,21291,22623,34170,32424,29721,16940,29705,27945,28331,29237,
59466,33715,35549,33106,35715,21276,22573,34163,32409,29728,16940,29677,27894,28285,29230,
59517,33685,35550,33121,35749,21299,22609,34177,32410,29770,16990,29720,27908,28278,29230,
59568,33720,35542,33107,35694,21284,22595,34170,32455,29776,16969,29691,27922,28286,29238,
59618,33728,35565,33063,35743,21291,22580,34177,32394,29734,16919,29684,27930,28278,29231,
59669,33714,35541,33114,35749,21291,22573,34184,32410,29720,16947,29677,27901,28309,29244,
59721,33707,35542,33077,35701,21336,22580,34163,32487,29755,17011,29684,27944,28301,29245,
59772,33678,35549,33063,35736,21291,22616,34177,32432,29742,16933,29691,27916,28293,29231,
59823,33685,35573,33078,35769,21276,22566,34177,32440,29777,16912,29677,27930,28301,29251,
59874,33708,35573,33085,35776,21314,22616,34170,32401,29812,16969,29670,27923,28309,29245,
59925,33692,35549,33078,35708,21321,22588,34170,32433,29742,16933,29677,27923,28324,29252,
59976,33714,35542,33071,35735,21291,22602,34177,32400,29819,16997,29691,27908,28285,29258,
60027,33670,35541,33078,35694,21344,22588,34177,32486,29721,16933,29677,27908,28317,29238,
60078,33706,35557,33114,35715,21291,22602,34163,32502,29720,16947,29691,27894,28285,29231,
60129,33685,35565,33129,35776,21373,22587,34177,32394,29797,16962,29684,27901,28301,29238,
60181,33721,35580,33107,35708,21299,22609,34156,32455,29763,16968,29713,27915,28278,29237,
60232,33707,35580,33078,35776,21344,22630,34177,32409,29777,16919,29698,27894,28309,29244,
60283,33691,35534,33100,35722,21314,22630,34177,32408,29763,16954,29684,27922,28324,29245,
60334,33700,35565,33150,35728,21247,22616,34177,32401,29791,16954,29684,27937,28324,29245,
60384,33685,35534,33085,35735,21284,22616,34177,32408,29721,16926,29705,27944,28354,29251,
60435,33707,35557,33100,35729,21269,22630,34163,32401,29721,16940,29719,27937,28362,29251,
60486,33721,35557,33121,35722,21202,22588,34177,32472,29784,16947,29705,27937,28370,29230,
60537,33721,35573,33078,35708,21142,22566,34184,32425,29783,16933,29727,27937,28354,29238,
60588,33713,35565,33085,35715,21179,22573,34170,32424,29755,16976,29734,27944,28401,29231,
60640,33691,35534,33114,35715,21097,22573,34163,32502,29748,16961,29783,27937,28401,29237,
60690,33721,35549,33114,35763,21127,22581,34163,32448,29762,16969,29769,27937,28393,29238,
60741,33728,35550,33092,35722,21075,22566,34184,32386,29735,16940,29776,27944,28331,29245,
60793,33685,35557,33085,35756,21023,22566,34170,32441,29763,16983,29811,27901,28355,29231,
60844,33735,35565,33165,35695,20970,22552,34163,32431,29755,16940,29812,27937,28424,29230,
60895,33728,35542,33078,35715,20956,22545,34149,32409,29735,16954,29818,27901,28347,29244,
60946,33714,35573,33078,35722,21023,22580,34163,32385,29776,16948,29832,27901,28354,29251,
60996,33728,35557,33100,35742,20911,22580,34156,32394,29735,16919,29847,27909,28462,29244,
61047,33708,35534,33049,35742,21023,22516,34156,32464,29720,16969,29840,27923,28355,29230,
61098,33691,35542,33129,35776,20918,22531,34163,32386,29776,16933,29868,27901,28316,29252,
61148,33699,35565,33056,35701,20874,22495,34164,32455,29763,16933,29875,27901,28340,29231,
61199,33722,35596,33049,35742,20904,22474,34164,32432,29777,17011,29889,27887,28339,29238,
61250,33700,35534,33078,35694,20874,22438,34136,32394,29756,16948,29889,27930,28332,29251,
61301,33722,35589,33063,35735,20918,22453,34156,32417,29805,16983,29882,27894,28339,29237,
61352,33685,35588,33056,35694,20926,22424,34150,32401,29748,16940,29883,27880,28347,29245,
